combination,consumption
2,1.21826376
2,1.2257103599999999
2,1.10507544
2,1.17507348
2,1.1110327199999999
2,1.08422496
2,1.1006074799999999
2,1.08422496
2,1.0767783599999998
2,1.10358612
2,1.09167156
2,1.15720164
2,1.14379776
2,1.09018224
2,1.06933176
2,1.08571428
2,1.12145796
2,1.0812463199999998
2,1.0767783599999998
2,1.08571428
2,1.0872035999999998
2,1.09018224
2,1.07826768
2,1.0931608800000001
2,1.07528904
2,1.10507544
2,1.09018224
2,1.07826768
2,1.07379972
2,1.1080540799999998
4,1.5084575999999998
4,1.5418619999999998
4,1.4552240399999998
4,1.46256624
4,1.4493502799999998
4,1.45816092
4,1.4831244000000001
4,1.4405396400000001
4,1.4331974399999998
4,1.5271776
4,1.44200808
4,1.4596293599999999
4,1.4405396400000001
4,1.46550312
4,1.4610978
4,1.44347652
4,1.42732368
4,1.4390711999999999
4,1.46256624
4,1.44200808
4,1.44200808
4,1.4243868
4,1.4831244000000001
4,1.4493502799999998
4,1.44347652
4,1.4243868
4,1.4493502799999998
4,1.4390711999999999
4,1.4346658799999998
4,1.5565463999999998
1,0.46815984
1,0.46533959999999996
1,0.49918248
1,0.528795
1,0.5231545200000001
1,0.5189241600000001
1,0.5189241600000001
1,0.52033428
1,0.6176325599999999
1,0.51751404
1,0.5231545200000001
1,0.51187356
1,0.5217443999999999
1,0.5217443999999999
1,0.528795
1,0.5710986
1,0.52033428
1,0.51610392
1,0.5245646399999999
1,0.52033428
1,0.5231545200000001
1,0.55135692
1,0.5104634400000001
1,0.52033428
1,0.51751404
1,0.5189241600000001
1,0.51187356
1,0.53866584
1,0.51751404
1,0.5189241600000001
3,0.35892
3,0.34599888
3,0.41204016
3,0.44936784
3,0.43931808
3,0.45511056
3,0.44506080000000003
3,0.44075376000000005
3,0.4378824
3,0.45080351999999996
3,0.44649648000000003
3,0.4378824
3,0.5958072
3,0.45654624000000005
3,0.4522392
3,0.44649648000000003
3,0.45511056
3,0.44506080000000003
3,0.45511056
3,0.4522392
3,0.44075376000000005
3,0.46228895999999997
3,0.53694432
3,0.46372464
3,0.44075376000000005
3,0.44793216
3,0.4378824
3,0.44936784
3,0.46803167999999995
3,0.45080351999999996
