combination,consumption
2,0.6386688
2,0.68276736
2,0.58088448
2,0.57346596
2,0.54035244
2,0.5418575999999999
2,0.5573433600000001
2,0.5755176
2,0.5406836400000001
2,0.58460472
2,0.56491596
2,0.5406836400000001
2,0.54674172
2,0.57097404
2,0.5346255599999999
2,0.5482562400000001
2,0.55582884
2,0.53916912
2,0.5346255599999999
2,0.56945952
2,0.55885788
2,0.55582884
2,0.54674172
2,0.5437126800000001
2,0.55582884
2,0.5437126800000001
2,0.5406836400000001
2,0.52402392
2,0.5376546
2,0.5527998
4,0.9270018000000001
4,0.7084404000000001
4,0.75818196
4,0.70391844
4,0.6948745200000002
4,0.7054257600000001
4,0.73406484
4,0.7024111200000002
4,0.7159770000000001
4,0.7295428800000001
4,0.71145504
4,0.7009038
4,0.6948745200000002
4,0.7174843200000001
4,0.72502092
4,0.7009038
4,0.7054257600000001
4,0.7084404000000001
4,0.70693308
4,0.69939648
4,0.70391844
4,0.7099477200000001
4,0.7054257600000001
4,0.71145504
4,0.73557216
4,0.7235136000000001
4,0.69788916
4,0.7024111200000002
4,0.7159770000000001
4,0.70693308
1,0.5537930400000001
1,0.56249136
1,0.5552427600000001
1,0.5291478
1,0.54944388
1,0.5421952800000001
1,0.54799416
1,0.5407455600000001
1,0.54799416
1,0.5407455600000001
1,0.5552427600000001
1,0.5523433200000001
1,0.53929584
1,0.5407455600000001
1,0.52624836
1,0.60308352
1,0.5334969600000001
1,0.54509472
1,0.5537930400000001
1,0.54799416
1,0.5407455600000001
1,0.5407455600000001
1,0.54
1,0.64944
1,0.5256
1,0.54576
1,0.54288
1,0.54576
1,0.54
1,0.53424
3,0.36668088000000004
3,0.4482036
3,0.45114264000000004
3,0.44526456000000003
3,0.44379504000000003
3,0.45408168
3,0.43644743999999996
3,0.45408168
3,0.44673408
3,0.43791695999999997
3,0.44673408
3,0.43203888
3,0.5304967199999999
3,0.35856288
3,0.40852656
3,0.43203888
3,0.44673408
3,0.44232551999999997
3,0.44379504000000003
3,0.45995976
3,0.44232551999999997
3,0.44232551999999997
3,0.49816728
3,0.44673408
3,0.44379504000000003
3,0.48788064
3,0.45114264000000004
3,0.46583784
3,0.44526456000000003
3,0.45702072
