combination,consumption
2,1.23130476
2,1.25402256
2,1.1374045199999998
2,1.16315136
2,1.1162012399999999
2,1.1055996
2,1.10408508
2,1.13891904
2,1.0828817999999998
2,1.10105604
2,1.0904543999999998
2,1.10862864
2,1.1207447999999998
2,1.098027
2,1.14952068
2,1.08893988
2,1.12983192
2,1.09499796
2,1.0813672800000003
2,1.1162012399999999
2,1.10711412
2,1.0965124800000001
2,1.10862864
2,1.1025705600000002
2,1.1055996
2,1.0904543999999998
2,1.11771576
2,1.1055996
2,1.09348344
2,1.08591084
4,1.7937108000000002
4,1.5374664
4,1.582686
4,1.49375412
4,1.4907394800000002
4,1.4666223600000001
4,1.4756662800000002
4,1.4666223600000001
4,1.5223932000000002
4,1.4832028800000001
4,1.48923216
4,1.4651150400000001
4,1.4651150400000001
4,1.46059308
4,1.4922468000000002
4,1.4801882400000002
4,1.4696370000000003
4,1.4666223600000001
4,1.48923216
4,1.4515491600000001
4,1.4636077200000002
4,1.46812968
4,1.4967687600000001
4,1.4786809200000002
4,1.4832028800000001
4,1.48621752
4,1.48772484
4,1.4832028800000001
4,1.4801882400000002
4,1.4636077200000002
1,0.54432
1,0.53424
1,0.5299200000000001
1,0.52272
1,0.54864
1,0.5284800000000001
1,0.53712
1,0.53712
1,0.61776
1,0.54432
1,0.55872
1,0.5299200000000001
1,0.5212800000000001
1,0.5256
1,0.54576
1,0.5702400000000001
1,0.5356799999999999
1,0.54
1,0.53856
1,0.5256
1,0.55296
1,0.54144
1,0.53136
1,0.56016
1,0.5256
1,0.47376
1,0.47088
1,0.47088
1,0.50688
1,0.54144
3,0.44279424
3,0.46755576
3,0.4442508
3,0.46027296000000006
3,0.43405488000000003
3,0.44862048000000004
3,0.46609920000000005
3,0.44133768000000007
3,0.4644684
3,0.45128160000000006
3,0.46153800000000006
3,0.45274680000000006
3,0.4952376
3,0.45860760000000006
3,0.4454208
3,0.46593360000000006
3,0.44395560000000006
3,0.5128200000000002
3,0.4717944
3,0.45567720000000006
3,0.45567720000000006
3,0.4454208
3,0.5611716000000001
3,0.46153800000000006
3,0.4630032000000001
3,0.46153800000000006
3,0.46593360000000006
3,0.4410252
3,0.45421200000000006
3,0.446886
