combination,consumption
2,0.85509864
2,0.7179170400000001
2,0.63685512
2,0.6640840800000001
2,0.6050880000000001
2,0.6277788
2,0.62042112
2,0.6325862400000001
2,0.6189004800000001
2,0.7435929600000001
2,0.6766848000000001
2,0.6310656
2,0.6629990400000001
2,0.6128179200000001
2,0.62042112
2,0.61433856
2,0.63410688
2,0.6189004800000001
2,0.6158592
2,0.6994944000000001
2,0.6858086400000001
2,0.64475136
2,0.63562752
2,0.6417100800000001
2,0.6128179200000001
2,0.6325862400000001
2,0.61737984
2,0.62042112
2,0.6189004800000001
2,0.6645196800000001
4,1.5754752
4,1.6209216
4,1.51185024
4,1.5300288000000002
4,1.5451776
4,1.5148800000000002
4,1.5451776
4,1.5451776
4,1.6057728
4,1.5103353600000002
4,1.51185024
4,1.5300288000000002
4,1.5148800000000002
4,1.5451776
4,1.5300288000000002
4,1.4921568000000003
4,1.5103353600000002
4,1.5148800000000002
4,1.50579072
4,1.50882048
4,1.5103353600000002
4,1.50882048
4,1.5300288000000002
4,1.51185024
4,1.4951865599999998
4,1.5148800000000002
4,1.49367168
4,1.5073056000000002
4,1.50579072
4,1.5300288000000002
1,0.5715359999999999
1,0.549666
1,0.54675
1,0.551124
1,0.5292539999999999
1,0.558414
1,0.545292
1,0.556956
1,0.5861160000000001
1,0.55404
1,0.538002
1,0.55404
1,0.540918
1,0.5423759999999999
1,0.5394599999999999
1,0.555498
1,0.540918
1,0.564246
1,0.5846579999999999
1,0.545292
1,0.54654444
1,0.5581422
1,0.5508936
1,0.55959192
1,0.5653908
1,0.56394108
1,0.5697399600000002
1,0.5740891200000001
1,0.56394108
1,0.93072024
3,0.48075300000000004
3,0.47647439999999996
3,0.463239
3,0.47059200000000007
3,0.463239
3,0.46912139999999997
3,0.47059200000000007
3,0.46765080000000003
3,0.46912139999999997
3,0.45000359999999995
3,0.4661802
3,0.6911820000000001
3,0.4735332
3,0.463239
3,0.4573566
3,0.46912139999999997
3,0.44853299999999996
3,0.4882392
3,0.4602978
3,0.47647439999999996
3,0.45000359999999995
3,0.4735332
3,0.4602978
3,0.4588272
3,0.4588272
3,0.463239
3,0.4720626
3,0.4602978
3,0.477945
3,0.463239
