combination,consumption
2,1.2364228800000001
2,1.1376288
2,1.2064852800000003
2,1.1121818400000003
2,1.08074736
2,1.1061943200000002
2,1.1106849600000002
2,1.1046974400000003
2,1.1046974400000003
2,1.0837411200000002
2,1.0747598400000002
2,1.0882317600000002
2,1.0927224
2,1.0972130400000002
2,1.0777536
2,1.1825352
2,1.09122552
2,1.0957161600000003
2,1.0927224
2,1.1076911999999999
2,1.0927224
2,1.0957161600000003
2,1.0852380000000001
2,1.08673488
2,1.1241568800000001
2,1.1076911999999999
2,1.1196662400000001
2,1.10918808
2,1.0972130400000002
4,1.7692919999999999
4,1.4868000000000001
4,1.6057439999999998
4,1.464498
4,1.4763924
4,1.4868000000000001
4,1.4659848
4,1.4674715999999999
4,1.4689584
4,1.4615244
4,1.4689584
4,1.590876
4,1.4778791999999998
4,1.4704452000000001
4,1.4585508
4,1.4689584
4,1.4526035999999998
4,1.4496300000000002
4,1.464498
4,1.4615244
4,1.4674715999999999
4,1.4838263999999999
4,1.4526035999999998
4,1.4734188
4,1.4734188
4,1.464498
4,1.4526035999999998
4,1.4704452000000001
4,1.501668
4,1.4600376
1,0.5236934400000001
1,0.5251165200000001
1,0.52227036
1,0.53934732
1,0.52084728
1,0.5236934400000001
1,0.5293857599999999
1,0.53223192
1,0.533655
1,0.5293857599999999
1,0.5251165200000001
1,0.5251165200000001
1,0.5308088400000001
1,0.5308088400000001
1,0.5407704
1,0.5692320000000001
1,0.5108857200000001
1,0.52084728
1,0.5251165200000001
1,0.5265395999999999
1,0.52227036
1,0.5236934400000001
1,0.5251165200000001
1,0.5308088400000001
1,0.53792424
1,0.52084728
1,0.5251165200000001
1,0.5251165200000001
1,0.5251165200000001
1,0.52796268
3,0.3587922
3,0.34799436
3,0.36676584
3,0.34655040000000004
3,0.36243396000000005
3,0.34799436
3,0.34799436
3,0.35665812
3,0.44907156000000004
3,0.4476276
3,0.48661452000000005
3,0.45051552
3,0.6266786400000001
3,0.4476276
3,0.4404078
3,0.45051552
3,0.41441652
3,0.3682098
3,0.34943832
3,0.41586048
3,0.43174404
3,0.44618364000000005
3,0.50682996
3,0.4404078
3,0.4476276
3,0.42885612
3,0.4591792800000001
3,0.43607592000000006
3,0.44618364000000005
3,0.45051552
