combination,consumption
2,0.8588484000000001
2,0.7106129999999999
2,0.6311466
2,0.6785208
2,0.6173928
2,0.6173928
2,0.6235056000000001
2,0.6250338000000001
2,0.6265620000000001
2,0.7411770000000001
2,0.68769
2,0.6326748000000001
2,0.6464286
2,0.6219774
2,0.664767
2,0.6235056000000001
2,0.6203221200000001
2,0.6157720799999999
2,0.6172887600000001
2,0.7143562800000001
2,0.6931227600000001
2,0.6584716800000001
2,0.64627776
2,0.6478020000000001
2,0.62341416
2,0.61274448
2,0.6401808
2,0.62036568
2,0.6264626400000001
2,0.7102958400000001
4,1.5833376000000001
4,1.5681132
4,1.674684
4,1.5178726800000002
4,1.5376644000000002
4,1.5117829200000001
4,1.5833376000000001
4,1.5376644000000002
4,1.5376644000000002
4,1.52091756
4,1.4996034000000003
4,1.5528887999999998
4,1.5148278000000002
4,1.5148278000000002
4,1.5224400000000002
4,1.51330536
4,1.51939512
4,1.52091756
4,1.50873804
4,1.51635024
4,1.5376644000000002
4,1.5681132
4,1.5528887999999998
4,1.5148278000000002
4,1.5178726800000002
4,1.5026482799999998
4,1.5178726800000002
4,1.5224400000000002
4,1.49503608
4,1.49808096
1,0.559872
1,0.556956
1,0.551124
1,0.552582
1,0.5394599999999999
1,0.5350860000000001
1,0.55404
1,0.545292
1,0.6677639999999999
1,0.56862
1,0.548208
1,0.548208
1,0.54675
1,0.558414
1,0.552582
1,0.8208540000000001
1,0.543834
1,0.540918
1,0.548208
1,0.551124
1,0.549666
1,0.540918
1,0.549666
1,0.54675
1,0.543834
1,0.54675
1,0.552582
1,0.559872
1,0.556956
1,0.559872
3,0.45708516000000005
3,0.46152288
3,0.45412668
3,0.47631527999999995
3,0.46300212
3,0.47039832000000004
3,0.46152288
3,0.47039832000000004
3,0.45708516000000005
3,0.4733568
3,0.46004364000000003
3,0.5961337200000001
3,0.47483603999999996
3,0.45264743999999996
3,0.46152288
3,0.45412668
3,0.45856440000000004
3,0.45708516000000005
3,0.46743984000000005
3,0.46152288
3,0.84464604
3,0.45708516000000005
3,0.44673048000000004
3,0.46004364000000003
3,0.44968895999999997
3,0.47039832000000004
3,0.44673048000000004
3,0.47927376
3,0.46300212
3,0.46004364000000003
