combination,consumption
2,1.1978928
2,1.17639216
2,1.1564272800000002
2,1.15796304
2,1.15028424
2,1.13185512
2,1.1364623999999999
2,1.1564272800000002
2,1.1364623999999999
2,1.1594988
2,1.1441412
2,1.13031936
2,1.1180332800000001
2,1.1594988
2,1.15335576
2,1.1180332800000001
2,1.15182
2,1.1211048
2,1.13339088
2,1.17024912
2,1.1262834
2,1.115586
2,1.1110014000000001
2,1.123227
2,1.1186424000000001
2,1.2055716
2,1.1441412
2,1.11496176
2,1.12571208
2,1.14721272
4,1.8613187999999998
4,1.5690455999999997
4,1.6767252
4,1.53828
4,1.53674172
4,1.52135892
4,1.5690455999999997
4,1.5290503199999999
4,1.5290503199999999
4,1.52751204
4,1.5244354799999997
4,1.692108
4,1.5228972
4,1.5690455999999997
4,1.53828
4,1.5198206399999998
4,1.5536628000000001
4,1.5321268799999999
4,1.52751204
4,1.49787
4,1.52847
4,1.5300000000000002
4,1.6523999999999999
4,1.5453000000000001
4,1.5606
4,1.5101099999999998
4,1.50705
4,1.5453000000000001
4,1.5300000000000002
4,1.5300000000000002
1,0.559845
1,0.5524199999999999
1,0.52569
1,0.518265
1,0.51678
1,0.5471953200000002
1,0.5412956400000001
1,0.56489436
1,0.60766704
1,0.53244612
1,0.5294962800000002
1,0.5294962800000002
1,0.5383458
1,0.5457204
1,0.5589946800000001
1,0.6828879600000001
1,0.5442454800000001
1,0.5412956400000001
1,0.5412956400000001
1,0.5471953200000002
1,0.5368708800000002
1,0.5634194400000001
1,0.56489436
1,0.5516200800000001
1,0.5457204
1,0.5339210400000002
1,0.5471953200000002
1,0.5516200800000001
1,0.5501451600000001
1,0.5530950000000001
3,0.46261872
3,0.46856879999999995
3,0.46410624
3,0.45220607999999995
3,0.46113119999999996
3,0.45964368
3,0.47005632
3,0.45518111999999994
3,0.47749391999999996
3,0.46856879999999995
3,0.47749391999999996
3,0.45220607999999995
3,0.7318598399999999
3,0.46113119999999996
3,0.4536935999999999
3,0.46113119999999996
3,0.45815616
3,0.4760064
3,0.46708127999999993
3,0.46261872
3,0.45518111999999994
3,0.46559375999999997
3,0.5236070399999999
3,0.45071856
3,0.45666864
3,0.45666864
3,0.46708127999999993
3,0.49385663999999996
3,0.45518111999999994
3,0.45964368
