combination,consumption
2,1.220346
2,1.2339053999999998
2,1.12995
2,1.2308921999999998
2,1.0983113999999998
2,1.1088576
2,1.1118708
2,1.1043378
2,1.1058444
2,1.1133773999999999
2,1.1028312
2,1.0907784
2,1.0952982
2,1.0983113999999998
2,1.0998179999999997
2,1.1706282
2,1.1043378
2,1.1254301999999998
2,1.1013245999999999
2,1.107351
2,1.0937915999999999
2,1.0937915999999999
2,1.0952982
2,1.0907784
2,1.1389896
2,1.1013245999999999
2,1.1420028
2,1.0862585999999999
2,1.0862585999999999
2,1.0998179999999997
4,1.7966879999999998
4,1.5122124000000001
4,1.6170191999999999
4,1.47927312
4,1.4972400000000001
4,1.4837648399999999
4,1.4972400000000001
4,1.47927312
4,1.46579796
4,1.46430072
4,1.4897538
4,1.5421571999999997
4,1.4852620799999998
4,1.4897538
4,1.47028968
4,1.4747814000000001
4,1.4613062399999999
4,1.46879244
4,1.4672952
4,1.4613062399999999
4,1.4852620799999998
4,1.4972400000000001
4,1.4613062399999999
4,1.46579796
4,1.4972400000000001
4,1.4912510399999999
4,1.4672952
4,1.4777758799999998
4,1.4822676000000001
4,1.46879244
1,0.53676
1,0.5238777600000001
1,0.5668185600000001
1,0.54677952
1,0.54248544
1,0.53389728
1,0.53962272
1,0.5296031999999999
1,0.62121024
1,0.5238777600000001
1,0.54677952
1,0.55250496
1,0.53532864
1,0.57207816
1,0.5293857599999999
1,0.572544
1,0.53389728
1,0.5281718400000001
1,0.5439168
1,0.53389728
1,0.5253091200000001
1,0.54105408
1,0.53103456
1,0.53676
1,0.5439168
1,0.54534816
1,0.53532864
1,0.53103456
1,0.5267404800000001
1,0.54964224
3,0.42021755999999993
3,0.45366048
3,0.42603372
3,0.46820087999999993
3,0.43039584
3,0.4507524
3,0.436212
3,0.4449362399999999
3,0.43766604
3,0.4507524
3,0.43912008
3,0.44348219999999994
3,0.64413972
3,0.45511451999999997
3,0.46674683999999994
3,0.4507524
3,0.45511451999999997
3,0.45220644
3,0.46238472
3,0.4565685599999999
3,0.44639028
3,0.44929836
3,0.50455188
3,0.44929836
3,0.44057412
3,0.45220644
3,0.43912008
3,0.48274128
3,0.45366048
3,0.4565685599999999
