treatment,consumption
most.js,1.1623284
most.js,1.1228759999999998
most.js,1.1319804
most.js,1.1213586
most.js,1.123866
most.js,1.12696632
most.js,1.1393676
most.js,1.14866856
most.js,1.123866
most.js,1.13316696
most.js,1.2013740000000002
most.js,1.11456504
most.js,1.13316696
most.js,1.1083644
most.js,1.1300666400000001
most.js,1.1161151999999999
most.js,1.11456504
most.js,1.11921552
most.js,1.12076568
most.js,1.1347171200000001
most.js,1.1223158400000002
most.js,1.1347171200000001
most.js,1.1316168
most.js,1.1254161599999999
most.js,1.14246792
most.js,1.11921552
most.js,1.15331904
most.js,1.1347171200000001
most.js,1.1254161599999999
most.js,1.10991456
most.js,0.3796848
most.js,0.37115496
most.js,0.38473379999999996
most.js,0.41038272
most.js,0.47073312
most.js,0.47224188
most.js,0.48280320000000004
most.js,0.44357544
most.js,0.46318932
most.js,0.46168055999999996
most.js,0.47073312
most.js,0.45866303999999997
most.js,0.59746896
most.js,0.47073312
most.js,0.4677156
most.js,0.47676816000000005
most.js,0.46017179999999996
most.js,0.46922436
most.js,0.45413676
most.js,0.47676816000000005
most.js,0.46017179999999996
most.js,0.4752594
most.js,0.60652152
most.js,0.47375063999999995
most.js,0.47073312
most.js,0.46469808
most.js,0.44961048
most.js,0.4752594
most.js,0.4752594
most.js,0.47978568000000005
rxjs,1.5885684
rxjs,1.5441868799999998
rxjs,1.52862048
rxjs,1.5099408
rxjs,1.5208372799999998
rxjs,1.4928177599999999
rxjs,1.50060096
rxjs,1.5722064
rxjs,1.48814784
rxjs,1.4897044799999999
rxjs,1.49126112
rxjs,1.52239392
rxjs,1.4943744
rxjs,1.5146107199999999
rxjs,1.4819212800000001
rxjs,1.50371424
rxjs,1.4974876799999999
rxjs,1.47569472
rxjs,1.5722064
rxjs,1.51616736
rxjs,1.49593104
rxjs,1.4850345600000001
rxjs,1.4928177599999999
rxjs,1.49126112
rxjs,1.50371424
rxjs,1.49126112
rxjs,1.50060096
rxjs,1.5021576
rxjs,1.51616736
rxjs,1.55664
rxjs,0.6336792
rxjs,0.55699344
rxjs,0.52563456
rxjs,0.5405616
rxjs,0.5240444400000001
rxjs,0.52854912
rxjs,0.5781006000000001
rxjs,0.5435647200000001
rxjs,0.6006240000000002
rxjs,0.5360569200000002
rxjs,0.5555772
rxjs,0.54957096
rxjs,0.5555772
rxjs,0.5465678400000001
rxjs,0.5796021600000001
rxjs,0.60663024
rxjs,0.59912244
rxjs,0.54506628
rxjs,0.54957096
rxjs,0.54206316
rxjs,0.5525740800000001
rxjs,0.5480694
rxjs,0.54957096
rxjs,0.5435647200000001
rxjs,0.5465678400000001
rxjs,0.5660881200000001
rxjs,0.5435647200000001
rxjs,0.5405616
rxjs,0.5690912400000001
rxjs,0.54506628
