treatment,consumption
most.js,0.6386688
most.js,0.68276736
most.js,0.58088448
most.js,0.57346596
most.js,0.54035244
most.js,0.5418575999999999
most.js,0.5573433600000001
most.js,0.5755176
most.js,0.5406836400000001
most.js,0.58460472
most.js,0.56491596
most.js,0.5406836400000001
most.js,0.54674172
most.js,0.57097404
most.js,0.5346255599999999
most.js,0.5482562400000001
most.js,0.55582884
most.js,0.53916912
most.js,0.5346255599999999
most.js,0.56945952
most.js,0.55885788
most.js,0.55582884
most.js,0.54674172
most.js,0.5437126800000001
most.js,0.55582884
most.js,0.5437126800000001
most.js,0.5406836400000001
most.js,0.52402392
most.js,0.5376546
most.js,0.5527998
most.js,0.36668088000000004
most.js,0.4482036
most.js,0.45114264000000004
most.js,0.44526456000000003
most.js,0.44379504000000003
most.js,0.45408168
most.js,0.43644743999999996
most.js,0.45408168
most.js,0.44673408
most.js,0.43791695999999997
most.js,0.44673408
most.js,0.43203888
most.js,0.5304967199999999
most.js,0.35856288
most.js,0.40852656
most.js,0.43203888
most.js,0.44673408
most.js,0.44232551999999997
most.js,0.44379504000000003
most.js,0.45995976
most.js,0.44232551999999997
most.js,0.44232551999999997
most.js,0.49816728
most.js,0.44673408
most.js,0.44379504000000003
most.js,0.48788064
most.js,0.45114264000000004
most.js,0.46583784
most.js,0.44526456000000003
most.js,0.45702072
rxjs,0.9270018000000001
rxjs,0.7084404000000001
rxjs,0.75818196
rxjs,0.70391844
rxjs,0.6948745200000002
rxjs,0.7054257600000001
rxjs,0.73406484
rxjs,0.7024111200000002
rxjs,0.7159770000000001
rxjs,0.7295428800000001
rxjs,0.71145504
rxjs,0.7009038
rxjs,0.6948745200000002
rxjs,0.7174843200000001
rxjs,0.72502092
rxjs,0.7009038
rxjs,0.7054257600000001
rxjs,0.7084404000000001
rxjs,0.70693308
rxjs,0.69939648
rxjs,0.70391844
rxjs,0.7099477200000001
rxjs,0.7054257600000001
rxjs,0.71145504
rxjs,0.73557216
rxjs,0.7235136000000001
rxjs,0.69788916
rxjs,0.7024111200000002
rxjs,0.7159770000000001
rxjs,0.70693308
rxjs,0.5537930400000001
rxjs,0.56249136
rxjs,0.5552427600000001
rxjs,0.5291478
rxjs,0.54944388
rxjs,0.5421952800000001
rxjs,0.54799416
rxjs,0.5407455600000001
rxjs,0.54799416
rxjs,0.5407455600000001
rxjs,0.5552427600000001
rxjs,0.5523433200000001
rxjs,0.53929584
rxjs,0.5407455600000001
rxjs,0.52624836
rxjs,0.60308352
rxjs,0.5334969600000001
rxjs,0.54509472
rxjs,0.5537930400000001
rxjs,0.54799416
rxjs,0.5407455600000001
rxjs,0.5407455600000001
rxjs,0.54
rxjs,0.64944
rxjs,0.5256
rxjs,0.54576
rxjs,0.54288
rxjs,0.54576
rxjs,0.54
rxjs,0.53424
