treatment,consumption
most.js,0.66487428
most.js,0.6146928
most.js,0.5514156
most.js,0.5694948
most.js,0.5378562
most.js,0.5393627999999999
most.js,0.5333363999999999
most.js,0.5378562
most.js,0.5363496
most.js,0.5710014
most.js,0.564975
most.js,0.5303232
most.js,0.5453892
most.js,0.5378562
most.js,0.5303232
most.js,0.5393627999999999
most.js,0.5634684
most.js,0.5468957999999999
most.js,0.534843
most.js,0.5664816
most.js,0.5529222
most.js,0.5453892
most.js,0.542376
most.js,0.5378562
most.js,0.5529222
most.js,0.5288166
most.js,0.5499089999999999
most.js,0.5333363999999999
most.js,0.5318297999999999
most.js,0.5363496
most.js,0.44929836
most.js,0.44639028
most.js,0.43766604
most.js,0.45511451999999997
most.js,0.45511451999999997
most.js,0.4507524
most.js,0.43039584
most.js,0.4507524
most.js,0.44929836
most.js,0.44348219999999994
most.js,0.4449362399999999
most.js,0.42748776
most.js,0.65868012
most.js,0.436212
most.js,0.4449362399999999
most.js,0.43766604
most.js,0.44202815999999995
most.js,0.44202815999999995
most.js,0.43184987999999996
most.js,0.45366048
most.js,0.44202815999999995
most.js,0.46238472
most.js,0.54381096
most.js,0.47547108
most.js,0.45947664000000005
most.js,0.4565685599999999
most.js,0.4565685599999999
most.js,0.46093068
most.js,0.46674683999999994
most.js,0.47401703999999995
rxjs,1.7817155999999998
rxjs,1.4972400000000001
rxjs,1.6020467999999999
rxjs,1.4822676000000001
rxjs,1.4972400000000001
rxjs,1.4613062399999999
rxjs,1.4837648399999999
rxjs,1.6170191999999999
rxjs,1.5122124000000001
rxjs,1.4568145199999998
rxjs,1.4852620799999998
rxjs,1.4628034799999998
rxjs,1.45382004
rxjs,1.46579796
rxjs,1.45831176
rxjs,1.47028968
rxjs,1.4852620799999998
rxjs,1.45531728
rxjs,1.49574276
rxjs,1.4762786399999999
rxjs,1.4613062399999999
rxjs,1.47927312
rxjs,1.5271848
rxjs,1.4672952
rxjs,1.4672952
rxjs,1.4747814000000001
rxjs,1.4852620799999998
rxjs,1.5721019999999999
rxjs,1.48825656
rxjs,1.4852620799999998
rxjs,0.53962272
rxjs,0.5281718400000001
rxjs,0.5210150400000001
rxjs,0.47521152
rxjs,0.46232928
rxjs,0.49095648
rxjs,0.47664288000000005
rxjs,0.46089791999999996
rxjs,0.64268064
rxjs,0.54677952
rxjs,0.5253091200000001
rxjs,0.54248544
rxjs,0.5296031999999999
rxjs,0.5253091200000001
rxjs,0.5267404800000001
rxjs,0.53819136
rxjs,0.53103456
rxjs,0.5253091200000001
rxjs,0.5224464
rxjs,0.53103456
rxjs,0.53819136
rxjs,0.51099552
rxjs,0.5081327999999999
rxjs,0.5324659199999999
rxjs,0.5224464
rxjs,0.55536768
rxjs,0.53103456
rxjs,0.5210150400000001
rxjs,0.5324659199999999
rxjs,0.53532864
