treatment,consumption
most.js,1.21826376
most.js,1.2257103599999999
most.js,1.10507544
most.js,1.17507348
most.js,1.1110327199999999
most.js,1.08422496
most.js,1.1006074799999999
most.js,1.08422496
most.js,1.0767783599999998
most.js,1.10358612
most.js,1.09167156
most.js,1.15720164
most.js,1.14379776
most.js,1.09018224
most.js,1.06933176
most.js,1.08571428
most.js,1.12145796
most.js,1.0812463199999998
most.js,1.0767783599999998
most.js,1.08571428
most.js,1.0872035999999998
most.js,1.09018224
most.js,1.07826768
most.js,1.0931608800000001
most.js,1.07528904
most.js,1.10507544
most.js,1.09018224
most.js,1.07826768
most.js,1.07379972
most.js,1.1080540799999998
most.js,0.35892
most.js,0.34599888
most.js,0.41204016
most.js,0.44936784
most.js,0.43931808
most.js,0.45511056
most.js,0.44506080000000003
most.js,0.44075376000000005
most.js,0.4378824
most.js,0.45080351999999996
most.js,0.44649648000000003
most.js,0.4378824
most.js,0.5958072
most.js,0.45654624000000005
most.js,0.4522392
most.js,0.44649648000000003
most.js,0.45511056
most.js,0.44506080000000003
most.js,0.45511056
most.js,0.4522392
most.js,0.44075376000000005
most.js,0.46228895999999997
most.js,0.53694432
most.js,0.46372464
most.js,0.44075376000000005
most.js,0.44793216
most.js,0.4378824
most.js,0.44936784
most.js,0.46803167999999995
most.js,0.45080351999999996
rxjs,1.5084575999999998
rxjs,1.5418619999999998
rxjs,1.4552240399999998
rxjs,1.46256624
rxjs,1.4493502799999998
rxjs,1.45816092
rxjs,1.4831244000000001
rxjs,1.4405396400000001
rxjs,1.4331974399999998
rxjs,1.5271776
rxjs,1.44200808
rxjs,1.4596293599999999
rxjs,1.4405396400000001
rxjs,1.46550312
rxjs,1.4610978
rxjs,1.44347652
rxjs,1.42732368
rxjs,1.4390711999999999
rxjs,1.46256624
rxjs,1.44200808
rxjs,1.44200808
rxjs,1.4243868
rxjs,1.4831244000000001
rxjs,1.4493502799999998
rxjs,1.44347652
rxjs,1.4243868
rxjs,1.4493502799999998
rxjs,1.4390711999999999
rxjs,1.4346658799999998
rxjs,1.5565463999999998
rxjs,0.46815984
rxjs,0.46533959999999996
rxjs,0.49918248
rxjs,0.528795
rxjs,0.5231545200000001
rxjs,0.5189241600000001
rxjs,0.5189241600000001
rxjs,0.52033428
rxjs,0.6176325599999999
rxjs,0.51751404
rxjs,0.5231545200000001
rxjs,0.51187356
rxjs,0.5217443999999999
rxjs,0.5217443999999999
rxjs,0.528795
rxjs,0.5710986
rxjs,0.52033428
rxjs,0.51610392
rxjs,0.5245646399999999
rxjs,0.52033428
rxjs,0.5231545200000001
rxjs,0.55135692
rxjs,0.5104634400000001
rxjs,0.52033428
rxjs,0.51751404
rxjs,0.5189241600000001
rxjs,0.51187356
rxjs,0.53866584
rxjs,0.51751404
rxjs,0.5189241600000001
