treatment,consumption
most.js,0.85509864
most.js,0.7179170400000001
most.js,0.63685512
most.js,0.6640840800000001
most.js,0.6050880000000001
most.js,0.6277788
most.js,0.62042112
most.js,0.6325862400000001
most.js,0.6189004800000001
most.js,0.7435929600000001
most.js,0.6766848000000001
most.js,0.6310656
most.js,0.6629990400000001
most.js,0.6128179200000001
most.js,0.62042112
most.js,0.61433856
most.js,0.63410688
most.js,0.6189004800000001
most.js,0.6158592
most.js,0.6994944000000001
most.js,0.6858086400000001
most.js,0.64475136
most.js,0.63562752
most.js,0.6417100800000001
most.js,0.6128179200000001
most.js,0.6325862400000001
most.js,0.61737984
most.js,0.62042112
most.js,0.6189004800000001
most.js,0.6645196800000001
most.js,0.48075300000000004
most.js,0.47647439999999996
most.js,0.463239
most.js,0.47059200000000007
most.js,0.463239
most.js,0.46912139999999997
most.js,0.47059200000000007
most.js,0.46765080000000003
most.js,0.46912139999999997
most.js,0.45000359999999995
most.js,0.4661802
most.js,0.6911820000000001
most.js,0.4735332
most.js,0.463239
most.js,0.4573566
most.js,0.46912139999999997
most.js,0.44853299999999996
most.js,0.4882392
most.js,0.4602978
most.js,0.47647439999999996
most.js,0.45000359999999995
most.js,0.4735332
most.js,0.4602978
most.js,0.4588272
most.js,0.4588272
most.js,0.463239
most.js,0.4720626
most.js,0.4602978
most.js,0.477945
most.js,0.463239
rxjs,1.5754752
rxjs,1.6209216
rxjs,1.51185024
rxjs,1.5300288000000002
rxjs,1.5451776
rxjs,1.5148800000000002
rxjs,1.5451776
rxjs,1.5451776
rxjs,1.6057728
rxjs,1.5103353600000002
rxjs,1.51185024
rxjs,1.5300288000000002
rxjs,1.5148800000000002
rxjs,1.5451776
rxjs,1.5300288000000002
rxjs,1.4921568000000003
rxjs,1.5103353600000002
rxjs,1.5148800000000002
rxjs,1.50579072
rxjs,1.50882048
rxjs,1.5103353600000002
rxjs,1.50882048
rxjs,1.5300288000000002
rxjs,1.51185024
rxjs,1.4951865599999998
rxjs,1.5148800000000002
rxjs,1.49367168
rxjs,1.5073056000000002
rxjs,1.50579072
rxjs,1.5300288000000002
rxjs,0.5715359999999999
rxjs,0.549666
rxjs,0.54675
rxjs,0.551124
rxjs,0.5292539999999999
rxjs,0.558414
rxjs,0.545292
rxjs,0.556956
rxjs,0.5861160000000001
rxjs,0.55404
rxjs,0.538002
rxjs,0.55404
rxjs,0.540918
rxjs,0.5423759999999999
rxjs,0.5394599999999999
rxjs,0.555498
rxjs,0.540918
rxjs,0.564246
rxjs,0.5846579999999999
rxjs,0.545292
rxjs,0.54654444
rxjs,0.5581422
rxjs,0.5508936
rxjs,0.55959192
rxjs,0.5653908
rxjs,0.56394108
rxjs,0.5697399600000002
rxjs,0.5740891200000001
rxjs,0.56394108
rxjs,0.93072024
