treatment,consumption
most.js,1.1978928
most.js,1.17639216
most.js,1.1564272800000002
most.js,1.15796304
most.js,1.15028424
most.js,1.13185512
most.js,1.1364623999999999
most.js,1.1564272800000002
most.js,1.1364623999999999
most.js,1.1594988
most.js,1.1441412
most.js,1.13031936
most.js,1.1180332800000001
most.js,1.1594988
most.js,1.15335576
most.js,1.1180332800000001
most.js,1.15182
most.js,1.1211048
most.js,1.13339088
most.js,1.17024912
most.js,1.1262834
most.js,1.115586
most.js,1.1110014000000001
most.js,1.123227
most.js,1.1186424000000001
most.js,1.2055716
most.js,1.1441412
most.js,1.11496176
most.js,1.12571208
most.js,1.14721272
most.js,0.46261872
most.js,0.46856879999999995
most.js,0.46410624
most.js,0.45220607999999995
most.js,0.46113119999999996
most.js,0.45964368
most.js,0.47005632
most.js,0.45518111999999994
most.js,0.47749391999999996
most.js,0.46856879999999995
most.js,0.47749391999999996
most.js,0.45220607999999995
most.js,0.7318598399999999
most.js,0.46113119999999996
most.js,0.4536935999999999
most.js,0.46113119999999996
most.js,0.45815616
most.js,0.4760064
most.js,0.46708127999999993
most.js,0.46261872
most.js,0.45518111999999994
most.js,0.46559375999999997
most.js,0.5236070399999999
most.js,0.45071856
most.js,0.45666864
most.js,0.45666864
most.js,0.46708127999999993
most.js,0.49385663999999996
most.js,0.45518111999999994
most.js,0.45964368
rxjs,1.8613187999999998
rxjs,1.5690455999999997
rxjs,1.6767252
rxjs,1.53828
rxjs,1.53674172
rxjs,1.52135892
rxjs,1.5690455999999997
rxjs,1.5290503199999999
rxjs,1.5290503199999999
rxjs,1.52751204
rxjs,1.5244354799999997
rxjs,1.692108
rxjs,1.5228972
rxjs,1.5690455999999997
rxjs,1.53828
rxjs,1.5198206399999998
rxjs,1.5536628000000001
rxjs,1.5321268799999999
rxjs,1.52751204
rxjs,1.49787
rxjs,1.52847
rxjs,1.5300000000000002
rxjs,1.6523999999999999
rxjs,1.5453000000000001
rxjs,1.5606
rxjs,1.5101099999999998
rxjs,1.50705
rxjs,1.5453000000000001
rxjs,1.5300000000000002
rxjs,1.5300000000000002
rxjs,0.559845
rxjs,0.5524199999999999
rxjs,0.52569
rxjs,0.518265
rxjs,0.51678
rxjs,0.5471953200000002
rxjs,0.5412956400000001
rxjs,0.56489436
rxjs,0.60766704
rxjs,0.53244612
rxjs,0.5294962800000002
rxjs,0.5294962800000002
rxjs,0.5383458
rxjs,0.5457204
rxjs,0.5589946800000001
rxjs,0.6828879600000001
rxjs,0.5442454800000001
rxjs,0.5412956400000001
rxjs,0.5412956400000001
rxjs,0.5471953200000002
rxjs,0.5368708800000002
rxjs,0.5634194400000001
rxjs,0.56489436
rxjs,0.5516200800000001
rxjs,0.5457204
rxjs,0.5339210400000002
rxjs,0.5471953200000002
rxjs,0.5516200800000001
rxjs,0.5501451600000001
rxjs,0.5530950000000001
