treatment,consumption
most.js,1.23130476
most.js,1.25402256
most.js,1.1374045199999998
most.js,1.16315136
most.js,1.1162012399999999
most.js,1.1055996
most.js,1.10408508
most.js,1.13891904
most.js,1.0828817999999998
most.js,1.10105604
most.js,1.0904543999999998
most.js,1.10862864
most.js,1.1207447999999998
most.js,1.098027
most.js,1.14952068
most.js,1.08893988
most.js,1.12983192
most.js,1.09499796
most.js,1.0813672800000003
most.js,1.1162012399999999
most.js,1.10711412
most.js,1.0965124800000001
most.js,1.10862864
most.js,1.1025705600000002
most.js,1.1055996
most.js,1.0904543999999998
most.js,1.11771576
most.js,1.1055996
most.js,1.09348344
most.js,1.08591084
most.js,0.44279424
most.js,0.46755576
most.js,0.4442508
most.js,0.46027296000000006
most.js,0.43405488000000003
most.js,0.44862048000000004
most.js,0.46609920000000005
most.js,0.44133768000000007
most.js,0.4644684
most.js,0.45128160000000006
most.js,0.46153800000000006
most.js,0.45274680000000006
most.js,0.4952376
most.js,0.45860760000000006
most.js,0.4454208
most.js,0.46593360000000006
most.js,0.44395560000000006
most.js,0.5128200000000002
most.js,0.4717944
most.js,0.45567720000000006
most.js,0.45567720000000006
most.js,0.4454208
most.js,0.5611716000000001
most.js,0.46153800000000006
most.js,0.4630032000000001
most.js,0.46153800000000006
most.js,0.46593360000000006
most.js,0.4410252
most.js,0.45421200000000006
most.js,0.446886
rxjs,1.7937108000000002
rxjs,1.5374664
rxjs,1.582686
rxjs,1.49375412
rxjs,1.4907394800000002
rxjs,1.4666223600000001
rxjs,1.4756662800000002
rxjs,1.4666223600000001
rxjs,1.5223932000000002
rxjs,1.4832028800000001
rxjs,1.48923216
rxjs,1.4651150400000001
rxjs,1.4651150400000001
rxjs,1.46059308
rxjs,1.4922468000000002
rxjs,1.4801882400000002
rxjs,1.4696370000000003
rxjs,1.4666223600000001
rxjs,1.48923216
rxjs,1.4515491600000001
rxjs,1.4636077200000002
rxjs,1.46812968
rxjs,1.4967687600000001
rxjs,1.4786809200000002
rxjs,1.4832028800000001
rxjs,1.48621752
rxjs,1.48772484
rxjs,1.4832028800000001
rxjs,1.4801882400000002
rxjs,1.4636077200000002
rxjs,0.54432
rxjs,0.53424
rxjs,0.5299200000000001
rxjs,0.52272
rxjs,0.54864
rxjs,0.5284800000000001
rxjs,0.53712
rxjs,0.53712
rxjs,0.61776
rxjs,0.54432
rxjs,0.55872
rxjs,0.5299200000000001
rxjs,0.5212800000000001
rxjs,0.5256
rxjs,0.54576
rxjs,0.5702400000000001
rxjs,0.5356799999999999
rxjs,0.54
rxjs,0.53856
rxjs,0.5256
rxjs,0.55296
rxjs,0.54144
rxjs,0.53136
rxjs,0.56016
rxjs,0.5256
rxjs,0.47376
rxjs,0.47088
rxjs,0.47088
rxjs,0.50688
rxjs,0.54144
