treatment,consumption
most.js,1.2592368
most.js,1.2714624
most.js,1.1476782
most.js,1.1981088
most.js,1.1369808
most.js,1.1293398000000001
most.js,1.1430936
most.js,1.14615
most.js,1.1094732
most.js,1.153791
most.js,1.1278116000000002
most.js,1.1262834
most.js,1.1278116000000002
most.js,1.130868
most.js,1.1110014000000001
most.js,1.1201706
most.js,1.138509
most.js,1.14615
most.js,1.1369808
most.js,1.1354526000000003
most.js,1.1339244000000002
most.js,1.1110014000000001
most.js,1.1110014000000001
most.js,1.1094732
most.js,1.1216988
most.js,1.1339244000000002
most.js,1.1247552
most.js,1.1278116000000002
most.js,1.1094732
most.js,1.1568474000000002
most.js,0.38608164
most.js,0.36537228
most.js,0.36685152
most.js,0.37128924
most.js,0.35945532
most.js,0.37572696
most.js,0.3476214
most.js,0.38164392
most.js,0.36537228
most.js,0.37128924
most.js,0.36389304
most.js,0.53844336
most.js,0.3624138
most.js,0.35501760000000004
most.js,0.3772062
most.js,0.35353836
most.js,0.38016468000000003
most.js,0.46743984000000005
most.js,0.45560592
most.js,0.44673048000000004
most.js,0.61092612
most.js,0.45116819999999996
most.js,0.44968895999999997
most.js,0.44525124
most.js,0.46448135999999995
most.js,0.45856440000000004
most.js,0.46152288
most.js,0.45412668
most.js,0.40383252000000003
most.js,0.36389304
rxjs,1.6065
rxjs,1.5606
rxjs,1.5453000000000001
rxjs,0.34578000000000003
rxjs,1.5376644000000002
rxjs,1.50246
rxjs,1.5453000000000001
rxjs,1.5300000000000002
rxjs,1.5300000000000002
rxjs,1.51026048
rxjs,1.5148278000000002
rxjs,1.50569316
rxjs,1.51026048
rxjs,1.50417072
rxjs,1.5528887999999998
rxjs,1.5528887999999998
rxjs,1.49808096
rxjs,1.4965585200000002
rxjs,1.5224400000000002
rxjs,1.4919912
rxjs,1.4919912
rxjs,1.50569316
rxjs,1.5224400000000002
rxjs,1.5026482799999998
rxjs,1.50112584
rxjs,1.50569316
rxjs,1.51026048
rxjs,1.51939512
rxjs,1.5376644000000002
rxjs,1.5376644000000002
rxjs,0.562788
rxjs,0.5423759999999999
rxjs,0.552582
rxjs,0.551124
rxjs,0.5394599999999999
rxjs,0.549666
rxjs,0.55404
rxjs,0.562788
rxjs,0.778572
rxjs,0.600696
rxjs,0.600696
rxjs,0.540918
rxjs,0.548208
rxjs,0.5729940000000001
rxjs,0.5715359999999999
rxjs,0.606528
rxjs,0.552582
rxjs,0.56133
rxjs,0.556956
rxjs,0.5423759999999999
rxjs,0.558414
rxjs,0.558414
rxjs,0.549666
rxjs,0.56133
rxjs,0.565704
rxjs,0.55404
rxjs,0.578826
rxjs,0.556956
rxjs,0.6517259999999999
rxjs,0.564246
