treatment,consumption
most.js,1.220346
most.js,1.2339053999999998
most.js,1.12995
most.js,1.2308921999999998
most.js,1.0983113999999998
most.js,1.1088576
most.js,1.1118708
most.js,1.1043378
most.js,1.1058444
most.js,1.1133773999999999
most.js,1.1028312
most.js,1.0907784
most.js,1.0952982
most.js,1.0983113999999998
most.js,1.0998179999999997
most.js,1.1706282
most.js,1.1043378
most.js,1.1254301999999998
most.js,1.1013245999999999
most.js,1.107351
most.js,1.0937915999999999
most.js,1.0937915999999999
most.js,1.0952982
most.js,1.0907784
most.js,1.1389896
most.js,1.1013245999999999
most.js,1.1420028
most.js,1.0862585999999999
most.js,1.0862585999999999
most.js,1.0998179999999997
most.js,0.42021755999999993
most.js,0.45366048
most.js,0.42603372
most.js,0.46820087999999993
most.js,0.43039584
most.js,0.4507524
most.js,0.436212
most.js,0.4449362399999999
most.js,0.43766604
most.js,0.4507524
most.js,0.43912008
most.js,0.44348219999999994
most.js,0.64413972
most.js,0.45511451999999997
most.js,0.46674683999999994
most.js,0.4507524
most.js,0.45511451999999997
most.js,0.45220644
most.js,0.46238472
most.js,0.4565685599999999
most.js,0.44639028
most.js,0.44929836
most.js,0.50455188
most.js,0.44929836
most.js,0.44057412
most.js,0.45220644
most.js,0.43912008
most.js,0.48274128
most.js,0.45366048
most.js,0.4565685599999999
rxjs,1.7966879999999998
rxjs,1.5122124000000001
rxjs,1.6170191999999999
rxjs,1.47927312
rxjs,1.4972400000000001
rxjs,1.4837648399999999
rxjs,1.4972400000000001
rxjs,1.47927312
rxjs,1.46579796
rxjs,1.46430072
rxjs,1.4897538
rxjs,1.5421571999999997
rxjs,1.4852620799999998
rxjs,1.4897538
rxjs,1.47028968
rxjs,1.4747814000000001
rxjs,1.4613062399999999
rxjs,1.46879244
rxjs,1.4672952
rxjs,1.4613062399999999
rxjs,1.4852620799999998
rxjs,1.4972400000000001
rxjs,1.4613062399999999
rxjs,1.46579796
rxjs,1.4972400000000001
rxjs,1.4912510399999999
rxjs,1.4672952
rxjs,1.4777758799999998
rxjs,1.4822676000000001
rxjs,1.46879244
rxjs,0.53676
rxjs,0.5238777600000001
rxjs,0.5668185600000001
rxjs,0.54677952
rxjs,0.54248544
rxjs,0.53389728
rxjs,0.53962272
rxjs,0.5296031999999999
rxjs,0.62121024
rxjs,0.5238777600000001
rxjs,0.54677952
rxjs,0.55250496
rxjs,0.53532864
rxjs,0.57207816
rxjs,0.5293857599999999
rxjs,0.572544
rxjs,0.53389728
rxjs,0.5281718400000001
rxjs,0.5439168
rxjs,0.53389728
rxjs,0.5253091200000001
rxjs,0.54105408
rxjs,0.53103456
rxjs,0.53676
rxjs,0.5439168
rxjs,0.54534816
rxjs,0.53532864
rxjs,0.53103456
rxjs,0.5267404800000001
rxjs,0.54964224
